"game_id","home_team","away_team","home_epa","home_success","home_ypp","home_turnovers","away_epa","away_success","away_ypp","away_turnovers","epa_diff","success_diff","ypp_diff","turnover_diff","home_win_prob","away_win_prob","predicted_winner","home_score","away_score","actual_winner","correct"
"2025_03_ARI_SF","SF","ARI",0.0472092393827463,0.470634211701653,4.67100792751982,0.0173064122476148,-0.0111825944722607,0.441670555296314,4.17971151572476,0.0141564168020422,0.058391833855007,0.0289636564053389,0.491296411795061,0.00314999544557258,0.749701380729675,0.250298619270325,"SF",16,15,"SF",TRUE
"2025_03_KC_NYG","NYG","KC",-0.0566224143688683,0.419798458802608,3.78365384615385,0.0150996814910935,0.0801877463910782,0.480596088171375,4.56825097051726,0.0136648515360115,-0.136810160759947,-0.0607976293687671,-0.784597124363413,0.00143482995508204,0.250003508912641,0.749996491087359,"KC",9,22,"KC",TRUE
"2025_03_DET_BAL","BAL","DET",0.0537050187605786,0.469784909525435,4.59785368105239,0.0149152542372881,0.0375197136932062,0.460653474459273,4.58561923660558,0.0134903395449869,0.0161853050673724,0.00913143506616237,0.0122344444468085,0.00142491469230128,0.742346525192261,0.257653474807739,"BAL",30,38,"DET",FALSE
"2025_04_SEA_ARI","ARI","SEA",-0.0111825944722607,0.441670555296314,4.17971151572476,0.0141564168020422,0.031626689576511,0.465149359886202,4.34166266218164,0.0142570990927301,-0.0428092840487717,-0.0234788045898884,-0.161951146456886,-0.000100682290687821,0.291060503572226,0.708939496427774,"SEA",20,23,"SEA",TRUE
"2025_04_MIN_PIT","PIT","MIN",-0.0214518915871904,0.432562952742325,3.91918367346939,0.0130062749572162,-0.0146640261847865,0.440675963129284,4.27284688995215,0.0175046992481203,-0.0067878654024039,-0.00811301038695894,-0.353663216482766,-0.0044984242909041,0.695854306221008,0.304145693778992,"PIT",24,21,"PIT",TRUE
"2025_04_WAS_ATL","ATL","WAS",-0.0246610569213534,0.442784256559767,4.20152652960729,0.0162945081472541,-0.0100884216372913,0.445845272206304,4.04357425052289,0.0167635990420801,-0.0145726352840621,-0.00306101564653694,0.157952279084397,-0.000469090894825983,0.636044204235077,0.363955795764923,"ATL",34,27,"ATL",TRUE
"2025_04_NO_BUF","BUF","NO",0.0985826462808477,0.487062566277837,4.66903531438415,0.0145232582614186,-0.0471066235824416,0.431934371656165,4.10307043949428,0.0146554780758776,0.145689269863289,0.0551281946216721,0.565964874889871,-0.000132219814458908,0.749999701976776,0.250000298023224,"BUF",31,19,"BUF",TRUE
"2025_04_CLE_DET","DET","CLE",0.0375197136932062,0.460653474459273,4.58561923660558,0.0134903395449869,-0.0648381356081337,0.414558773034222,3.94016003711005,0.018005698005698,0.10235784930134,0.0460947014250506,0.645459199495525,-0.00451535846071115,0.749991238117218,0.250008761882782,"DET",34,10,"DET",TRUE
"2025_04_TEN_HOU","HOU","TEN",-0.0408121691289122,0.417244567730005,4.02365339578454,0.0145943461273271,-0.0276068580386039,0.434583934583935,3.93421052631579,0.015527950310559,-0.0132053110903082,-0.0173393668539299,0.0894428694687539,-0.000933604183231955,0.593792140483856,0.406207859516144,"HOU",26,0,"HOU",TRUE
"2025_04_CAR_NE","NE","CAR",-0.0316036006925719,0.444192431658112,4.13384113166485,0.0173211531617036,-0.057370200580685,0.430196990089318,3.82022054268368,0.0170544524302595,0.0257665998881131,0.013995441568793,0.31362058898117,0.000266700731444171,0.746514230966568,0.253485769033432,"NE",42,13,"NE",TRUE
"2025_04_LAC_NYG","NYG","LAC",-0.0566224143688683,0.419798458802608,3.78365384615385,0.0150996814910935,-0.0102479865610918,0.43659729330149,4.20592985694509,0.0131206877050107,-0.0463744278077765,-0.0167988344988816,-0.42227601079124,0.0019789937860828,0.273462232202291,0.726537767797709,"LAC",21,18,"NYG",FALSE
"2025_04_PHI_TB","TB","PHI",0.0323469824219981,0.456000859568067,4.3806465657995,0.0137673425827108,0.0330992112869738,0.450696619505346,4.28943908851884,0.0134105782641347,-0.000752228864975689,0.0053042400627209,0.0912074772806566,0.000356764318576029,0.724694520235062,0.275305479764938,"TB",25,31,"PHI",FALSE
"2025_04_IND_LA","LA","IND",0.0120455516850395,0.459982601130926,4.41393758959091,0.013935400237658,-0.00646622925378473,0.444497550483929,4.24183006535948,0.0162649887213582,0.0185117809388242,0.0154850506469977,0.172107524231437,-0.0023295884837002,0.743624478578568,0.256375521421432,"LA",27,20,"LA",TRUE
"2025_04_JAX_SF","SF","JAX",0.0472092393827463,0.470634211701653,4.67100792751982,0.0173064122476148,-0.0134969635943272,0.442601587489634,4.11988479539182,0.0183875530410184,0.0607062029770734,0.0280326242120186,0.551123132128003,-0.00108114079340357,0.749756932258606,0.250243067741394,"SF",21,26,"JAX",FALSE
"2025_04_BAL_KC","KC","BAL",0.0801877463910782,0.480596088171375,4.56825097051726,0.0136648515360115,0.0537050187605786,0.469784909525435,4.59785368105239,0.0149152542372881,0.0264827276304996,0.0108111786459401,-0.0296027105351291,-0.00125040270127663,0.746266603469849,0.253733396530151,"KC",37,20,"KC",TRUE
"2025_04_CHI_LV","LV","CHI",-0.0483958393801111,0.435959990241522,4.07254974663206,0.0185612034453476,-0.0331434552779648,0.426430996137188,3.97648735304596,0.0153667054714785,-0.0152523841021463,0.009528994104334,0.096062393586104,0.0031944979738691,0.623563766479492,0.376436233520508,"LV",24,25,"CHI",FALSE
"2025_04_GB_DAL","DAL","GB",0.0317798450601983,0.460626029654036,4.34685236768802,0.015174672489083,0.0700371541394731,0.471662981496567,4.56798297469851,0.0119006354708261,-0.0382573090792747,-0.0110369518425307,-0.221130607010488,0.00327403701825686,0.382485315203667,0.617514684796333,"GB",40,40,"GB",TRUE
"2025_04_NYJ_MIA","MIA","NYJ",0.00146630600918314,0.448505385453225,4.26937224129475,0.0167107477759077,-0.0897729200332247,0.412631578947368,3.69141065830721,0.0177405445361587,0.0912392260424078,0.0358738065058568,0.577961582987542,-0.00102979676025101,0.749977767467499,0.250022232532501,"MIA",27,21,"MIA",TRUE
"2025_04_CIN_DEN","DEN","CIN",-0.0234766567778631,0.426314548455553,4.02808317399618,0.0158246395498769,0.0269283548308645,0.459712961916601,4.18465941614196,0.0141541226690631,-0.0504050116087276,-0.0333984134610478,-0.156576242145781,0.00167051688081379,0.261770623736084,0.738229376263916,"CIN",28,3,"DEN",FALSE
"2025_05_SF_LA","LA","SF",0.0120455516850395,0.459982601130926,4.41393758959091,0.013935400237658,0.0472092393827463,0.470634211701653,4.67100792751982,0.0173064122476148,-0.0351636876977068,-0.0106516105707261,-0.257070337928904,-0.00337101200995683,0.414112061262131,0.585887938737869,"SF",23,26,"SF",TRUE
"2025_05_MIN_CLE","CLE","MIN",-0.0648381356081337,0.414558773034222,3.94016003711005,0.018005698005698,-0.0146640261847865,0.440675963129284,4.27284688995215,0.0175046992481203,-0.0501741094233473,-0.0261171900950616,-0.332686852842099,0.000500998757577704,0.260706171393394,0.739293828606606,"MIN",17,21,"MIN",TRUE
"2025_05_HOU_BAL","BAL","HOU",0.0537050187605786,0.469784909525435,4.59785368105239,0.0149152542372881,-0.0408121691289122,0.417244567730005,4.02365339578454,0.0145943461273271,0.0945171878894907,0.0525403417954307,0.574200285267845,0.000320908109961085,0.749979913234711,0.250020086765289,"BAL",10,44,"HOU",FALSE
"2025_05_MIA_CAR","CAR","MIA",-0.057370200580685,0.430196990089318,3.82022054268368,0.0170544524302595,0.00146630600918314,0.448505385453225,4.26937224129475,0.0167107477759077,-0.0588365065898682,-0.0183083953639067,-0.44915169861107,0.000343704654351802,0.256847156677395,0.743152843322605,"MIA",27,24,"CAR",FALSE
"2025_05_LV_IND","IND","LV",-0.00646622925378473,0.444497550483929,4.24183006535948,0.0162649887213582,-0.0483958393801111,0.435959990241522,4.07254974663206,0.0185612034453476,0.0419296101263264,0.00853756024240648,0.169280318727417,-0.00229621472398938,0.74881637096405,0.25118362903595,"IND",40,6,"IND",TRUE
"2025_05_NYG_NO","NO","NYG",-0.0471066235824416,0.431934371656165,4.10307043949428,0.0146554780758776,-0.0566224143688683,0.419798458802608,3.78365384615385,0.0150996814910935,0.00951579078642674,0.0121359128535564,0.319416593340434,-0.000444203415215992,0.733489871025085,0.266510128974915,"NO",26,14,"NO",TRUE
"2025_05_DAL_NYJ","NYJ","DAL",-0.0897729200332247,0.412631578947368,3.69141065830721,0.0177405445361587,0.0317798450601983,0.460626029654036,4.34685236768802,0.015174672489083,-0.121552765093423,-0.0479944507066679,-0.655441709380812,0.00256587204707571,0.25001115500163,0.74998884499837,"DAL",22,37,"DAL",TRUE
"2025_05_DEN_PHI","PHI","DEN",0.0330992112869738,0.450696619505346,4.28943908851884,0.0134105782641347,-0.0234766567778631,0.426314548455553,4.02808317399618,0.0158246395498769,0.0565758680648369,0.0243820710497932,0.261355914522666,-0.00241406128574217,0.749449968338013,0.250550031661987,"PHI",17,21,"DEN",FALSE
"2025_05_TEN_ARI","ARI","TEN",-0.0111825944722607,0.441670555296314,4.17971151572476,0.0141564168020422,-0.0276068580386039,0.434583934583935,3.93421052631579,0.015527950310559,0.0164242635663432,0.00708662071237903,0.245500989408968,-0.00137153350851677,0.741178631782532,0.258821368217468,"ARI",21,22,"TEN",FALSE
"2025_05_TB_SEA","SEA","TB",0.031626689576511,0.465149359886202,4.34166266218164,0.0142570990927301,0.0323469824219981,0.456000859568067,4.3806465657995,0.0137673425827108,-0.00072029284548715,0.00914850031813491,-0.0389839036178561,0.000489756510019279,0.729272335767746,0.270727664232254,"SEA",35,38,"TB",FALSE
"2025_05_DET_CIN","CIN","DET",0.0269283548308645,0.459712961916601,4.18465941614196,0.0141541226690631,0.0375197136932062,0.460653474459273,4.58561923660558,0.0134903395449869,-0.0105913588623417,-0.000940512542672134,-0.400959820463623,0.000663783124076278,0.711044698953629,0.288955301046371,"CIN",24,37,"DET",FALSE
"2025_05_WAS_LAC","LAC","WAS",-0.0102479865610918,0.43659729330149,4.20592985694509,0.0131206877050107,-0.0100884216372913,0.445845272206304,4.04357425052289,0.0167635990420801,-0.000159564923800468,-0.00924797890481388,0.162355606422195,-0.00364291133706931,0.715060263872147,0.284939736127853,"LAC",10,27,"WAS",FALSE
"2025_05_NE_BUF","BUF","NE",0.0985826462808477,0.487062566277837,4.66903531438415,0.0145232582614186,-0.0316036006925719,0.444192431658112,4.13384113166485,0.0173211531617036,0.13018624697342,0.0428701346197252,0.535194182719299,-0.00279789490028499,0.749999046325684,0.250000953674316,"BUF",20,23,"NE",FALSE
"2025_05_KC_JAX","JAX","KC",-0.0134969635943272,0.442601587489634,4.11988479539182,0.0183875530410184,0.0801877463910782,0.480596088171375,4.56825097051726,0.0136648515360115,-0.0936847099854053,-0.0379945006817414,-0.448366175125444,0.00472270150500688,0.250264758913545,0.749735241086455,"KC",31,28,"JAX",FALSE
"2025_06_PHI_NYG","NYG","PHI",-0.0566224143688683,0.419798458802608,3.78365384615385,0.0150996814910935,0.0330992112869738,0.450696619505346,4.28943908851884,0.0134105782641347,-0.0897216256558422,-0.030898160702738,-0.505785242364996,0.0016891032269588,0.250272529723588,0.749727470276412,"PHI",34,17,"NYG",FALSE
"2025_06_DEN_NYJ","NYJ","DEN",-0.0897729200332247,0.412631578947368,3.69141065830721,0.0177405445361587,-0.0234766567778631,0.426314548455553,4.02808317399618,0.0158246395498769,-0.0662962632553616,-0.0136829695081845,-0.336672515688966,0.00191590498628176,0.252359176753089,0.747640823246911,"DEN",11,13,"DEN",TRUE
"2025_06_LA_BAL","BAL","LA",0.0537050187605786,0.469784909525435,4.59785368105239,0.0149152542372881,0.0120455516850395,0.459982601130926,4.41393758959091,0.013935400237658,0.0416594670755391,0.0098023083945088,0.183916091461474,0.000979853999630147,0.748853802680969,0.251146197319031,"BAL",3,17,"LA",FALSE
"2025_06_DAL_CAR","CAR","DAL",-0.057370200580685,0.430196990089318,3.82022054268368,0.0170544524302595,0.0317798450601983,0.460626029654036,4.34685236768802,0.015174672489083,-0.0891500456408834,-0.0304290395647178,-0.52663182500434,0.0018797799411765,0.250305073801428,0.749694926198572,"DAL",30,27,"CAR",FALSE
"2025_06_ARI_IND","IND","ARI",-0.00646622925378473,0.444497550483929,4.24183006535948,0.0162649887213582,-0.0111825944722607,0.441670555296314,4.17971151572476,0.0141564168020422,0.004716365218476,0.0028269951876152,0.0621185496347199,0.00210857191931595,0.729318469762802,0.270681530237198,"IND",31,27,"IND",TRUE
"2025_06_SEA_JAX","JAX","SEA",-0.0134969635943272,0.442601587489634,4.11988479539182,0.0183875530410184,0.031626689576511,0.465149359886202,4.34166266218164,0.0142570990927301,-0.0451236531708381,-0.0225477723965681,-0.221777866789828,0.00413045394828833,0.283675815910101,0.716324184089899,"SEA",12,20,"SEA",TRUE
"2025_06_LAC_MIA","MIA","LAC",0.00146630600918314,0.448505385453225,4.26937224129475,0.0167107477759077,-0.0102479865610918,0.43659729330149,4.20592985694509,0.0131206877050107,0.0117142925702749,0.0119080921517354,0.0634423843496661,0.00359006007089692,0.737866163253784,0.262133836746216,"MIA",27,29,"LAC",FALSE
