"game_id","home_team","away_team","home_win_prob","away_win_prob","predicted_winner","actual_winner","correct"
"2025_09_DEN_HOU","HOU","DEN",0.439096063375473,0.560903936624527,"DEN","DEN",TRUE
"2025_09_ATL_NE","NE","ATL",0.638655066490173,0.361344933509827,"NE","NE",TRUE
"2025_09_SF_NYG","NYG","SF",0.250099723365565,0.749900276634435,"SF","SF",TRUE
"2025_09_IND_PIT","PIT","IND",0.527952522039413,0.472047477960587,"PIT","PIT",TRUE
"2025_09_LAC_TEN","TEN","LAC",0.513323724269867,0.486676275730133,"TEN","LAC",FALSE
"2025_09_NO_LA","LA","NO",0.749402642250061,0.250597357749939,"LA","LA",TRUE
"2025_09_JAX_LV","LV","JAX",0.293825596570969,0.706174403429031,"JAX","JAX",TRUE
"2025_09_KC_BUF","BUF","KC",0.733679413795471,0.266320586204529,"BUF","BUF",TRUE
"2025_09_SEA_WAS","WAS","SEA",0.277873203158379,0.722126796841621,"SEA","SEA",TRUE
"2025_09_ARI_DAL","DAL","ARI",0.747001498937607,0.252998501062393,"DAL","ARI",FALSE
"2025_10_LV_DEN","DEN","LV",0.737744599580765,0.262255400419235,"DEN","DEN",TRUE
"2025_10_ATL_IND","IND","ATL",0.732311129570007,0.267688870429993,"IND","IND",TRUE
"2025_10_NO_CAR","CAR","NO",0.593333870172501,0.406666129827499,"CAR","NO",FALSE
"2025_10_NYG_CHI","CHI","NYG",0.735174238681793,0.264825761318207,"CHI","CHI",TRUE
"2025_10_JAX_HOU","HOU","JAX",0.309111576527357,0.690888423472643,"JAX","HOU",FALSE
"2025_10_BUF_MIA","MIA","BUF",0.250194148247829,0.749805851752171,"BUF","MIA",FALSE
"2025_10_BAL_MIN","MIN","BAL",0.251839887932874,0.748160112067126,"BAL","BAL",TRUE
"2025_10_CLE_NYJ","NYJ","CLE",0.359240114688873,0.640759885311127,"CLE","NYJ",FALSE
"2025_10_NE_TB","TB","NE",0.74953955411911,0.25046044588089,"TB","NE",FALSE
"2025_10_ARI_SEA","SEA","ARI",0.747098565101624,0.252901434898376,"SEA","SEA",TRUE
"2025_10_LA_SF","SF","LA",0.745475709438324,0.254524290561676,"SF","LA",FALSE
"2025_10_DET_WAS","WAS","DET",0.272717947140336,0.727282052859664,"DET","DET",TRUE
"2025_10_PIT_LAC","LAC","PIT",0.716756105422974,0.283243894577026,"LAC","LAC",TRUE
"2025_10_PHI_GB","GB","PHI",0.744836926460266,0.255163073539734,"GB","PHI",FALSE
"2025_11_NYJ_NE","NE","NYJ",0.74940899014473,0.25059100985527,"NE","NE",TRUE
"2025_11_WAS_MIA","MIA","WAS",0.721779525279999,0.278220474720001,"MIA","MIA",TRUE
"2025_11_CAR_ATL","ATL","CAR",0.744390994310379,0.255609005689621,"ATL","CAR",FALSE
"2025_11_TB_BUF","BUF","TB",0.749534994363785,0.250465005636215,"BUF","BUF",TRUE
"2025_11_LAC_JAX","JAX","LAC",0.669958740472794,0.330041259527206,"JAX","JAX",TRUE
"2025_11_CHI_MIN","MIN","CHI",0.730762422084808,0.269237577915192,"MIN","CHI",FALSE
"2025_11_GB_NYG","NYG","GB",0.250017553911675,0.749982446088325,"GB","GB",TRUE
"2025_11_CIN_PIT","PIT","CIN",0.260674352757633,0.739325647242367,"CIN","PIT",FALSE
"2025_11_HOU_TEN","TEN","HOU",0.722683161497116,0.277316838502884,"TEN","HOU",FALSE
"2025_11_SF_ARI","ARI","SF",0.255425370298326,0.744574629701674,"SF","SF",TRUE
"2025_11_SEA_LA","LA","SEA",0.466115638613701,0.533884361386299,"SEA","LA",FALSE
"2025_11_BAL_CLE","CLE","BAL",0.250023210135623,0.749976789864377,"BAL","BAL",TRUE
"2025_11_KC_DEN","DEN","KC",0.250084755061835,0.749915244938165,"KC","DEN",FALSE
"2025_11_DET_PHI","PHI","DET",0.665988773107529,0.334011226892471,"PHI","PHI",TRUE
"2025_11_DAL_LV","LV","DAL",0.250648311746772,0.749351688253228,"DAL","DAL",TRUE
"2025_12_BUF_HOU","HOU","BUF",0.250004125889973,0.749995874110027,"BUF","HOU",FALSE
"2025_12_NYJ_BAL","BAL","NYJ",0.749999761581421,0.250000238418579,"BAL","BAL",TRUE
